env_id	c	omega_cpp	omega_julia	omega_rel_err	kappa_cpp	kappa_julia	kappa_rel_err	final_D_cpp	final_D_julia	final_D_rel_err	final_A_cpp	final_A_julia	final_A_rel_err	div_cpp	div_julia	div_abs_err
E5	0.316227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	1	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	10	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	100	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	1000	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	1e-05	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	3.16227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	3.16227766017e-05	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	31.6227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E5	316.227766017	0.0005	0.0005	8.67361737988e-16	1	1	0	0	0	0	0	0	0	0	0	0
E6	0.0001	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.000316227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.001	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.00316227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.01	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.0316227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.1	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	0.316227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	1	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	10	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	100	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	1000	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	1e-05	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	3.16227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	3.16227766017e-05	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	31.6227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E6	316.227766017	8.33333333333e-05	8.33333333333e-05	3.02817666775e-13	1	1	4.50972592603e-13	0	0	0	0	0	0	0	0	0
E7	0.0001	0.005	0.005	6.93889390391e-16	1	1	0	0.00646558626097	0.00646558626097	0	0.00646558626097	0.00646558626097	0	0	0	0
E7	0.000316227766017	0.005	0.005	6.93889390391e-16	1	1	0	0.00660467606482	0.00660467606482	0	0.00660467606482	0.00660467606482	0	0	0	0
E7	0.001	0.005	0.005	6.93889390391e-16	1	1	0	0.00781166125844	0.00781166125844	0	0.00781166125844	0.00781166125844	0	0	0	0
E7	0.00316227766017	0.005	0.005	6.93889390391e-16	1	1	0	0.00829215739931	0.00829215739931	0	0.00829215739931	0.00829215739931	0	0	0	0
E7	0.01	0.005	0.005	6.93889390391e-16	1	1	0	0.0102461198674	0.0102461198674	0	0.0102461198674	0.0102461198674	0	0	0	0
E7	0.0316227766017	0.005	0.005	6.93889390391e-16	1	1	0	0.0119161341602	0.0119161341602	0	0.0119161341602	0.0119161341602	0	0	0	0
E7	0.1	0.005	0.005	6.93889390391e-16	1	1	0	0.0320334610471	0.0320334610471	0	0.0320334610471	0.0320334610471	0	0	0	0
E7	0.316227766017	0.005	0.005	6.93889390391e-16	1	1	0	0.0239968063649	0.0239968063649	0	0.0239968063649	0.0239968063649	0	0	0	0
E7	1	0.005	0.005	6.93889390391e-16	1	1	0	0.00425138186186	0.00425138186186	0	0.00425138186186	0.00425138186186	0	0	0	0
E7	10	0.005	0.005	6.93889390391e-16	1	1	0	9.09509885332e-05	9.09509885332e-05	0	9.09509885332e-05	9.09509885332e-05	0	0	0	0
E7	100	0.005	0.005	6.93889390391e-16	1	1	0	8.8680161829e-07	8.8680161829e-07	0	8.8680161829e-07	8.8680161829e-07	0	0	0	0
E7	1000	0.005	0.005	6.93889390391e-16	1	1	0	3.58536228555e-09	3.58536228555e-09	0	3.58536228555e-09	3.58536228555e-09	0	0	0	0
E7	1e-05	0.005	0.005	6.93889390391e-16	1	1	0	inf	28502085255.1	nan	inf	28502085255.1	nan	1	1	0
E7	3.16227766017	0.005	0.005	6.93889390391e-16	1	1	0	0.000525026775747	0.000525026775747	0	0.000525026775747	0.000525026775747	0	0	0	0
E7	3.16227766017e-05	0.005	0.005	6.93889390391e-16	1	1	0	inf	0.0122649483571	nan	inf	0.0122649483571	nan	1	1	0
E7	31.6227766017	0.005	0.005	6.93889390391e-16	1	1	0	8.6864444758e-06	8.6864444758e-06	0	8.6864444758e-06	8.6864444758e-06	0	0	0	0
E7	316.227766017	0.005	0.005	6.93889390391e-16	1	1	0	7.23579394716e-08	7.23579394716e-08	0	7.23579394716e-08	7.23579394716e-08	0	0	0	0
E8	0.0001	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.000316227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.001	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.00316227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.01	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.0316227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.1	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	0.316227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	1	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	10	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	100	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	1000	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	1e-05	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	3.16227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	3.16227766017e-05	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	31.6227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E8	316.227766017	0.00015625	0.00015625	6.93889390391e-16	1	1	0	0	0	0	0	0	0	0	0	0
E9	0.0001	2.71539685163e-05	2.71539685162e-05	1.8663818981e-12	4.63543348483	4.63543348483	6.13331877324e-13	0	0	0	0	0	0	0	0	0
E9	0.000316227766017	2.71539685163e-05	2.71539685162e-05	1.8663818981e-12	4.63543348483	4.63543348483	6.13331877324e-13	0	0	0	0	0	0	0	0	0
E9	0.001	2.71539685163e-05	2.71539685162e-05	1.8663818981e-12	4.63543348483	4.63543348483	6.13331877324e-13	0	0	0	0	0	0	0	0	0
